BOARD,CYCLE,HOST_START_MS,HOST_END_MS,MAIN_PRODUCER_VALID,PUBLICATION_COHERENT,PUBLICATION_EPOCH,PRODUCER_EPOCH,UPDATE_ID,INIT_GENERATION,PRODUCER_IDENTITY,FREQ_ERROR,BRANCH_ID,BRANCH_ERROR,PI_X,PI_OUTPUT,PI_CLAMP_SIDE,FLAGS,FREQ_COUNT_BEFORE,FREQ_COUNT_AFTER,PHASE_COUNT_BEFORE,PHASE_COUNT_AFTER,SAMPLE_N,SOURCE_IDS,TOTAL_UPDATES,FREQ_UPDATES,PHASE_UPDATES,FREQ_TO_PHASE,PHASE_TO_FREQ,PHASE_DETECTOR,PHASE_IN_BAND,PHASE_OUT_BAND,LAST_TRANSITION_UPDATE,LAST_TRANSITION,STATUS,LAST_FREQ_UPDATE,LAST_PHASE_UPDATE,FRAME_WORDS,SCHEMA_VERSION,MAGIC,TRANSPORT_FAILURE,PUBLICATION_EPOCH_RAW_BEFORE,PUBLICATION_EPOCH_RAW_AFTER,PRODUCER_EPOCH_RAW,UPDATE_ID_RAW,INIT_GENERATION_RAW,PRODUCER_IDENTITY_RAW,FREQ_ERROR_RAW,BRANCH_ID_RAW,BRANCH_ERROR_RAW,PI_X_RAW,PI_OUTPUT_RAW,PI_CLAMP_SIDE_RAW,FLAGS_RAW,FREQ_COUNT_BEFORE_RAW,FREQ_COUNT_AFTER_RAW,PHASE_COUNT_BEFORE_RAW,PHASE_COUNT_AFTER_RAW,SAMPLE_N_RAW,SOURCE_IDS_RAW,TOTAL_UPDATES_RAW,FREQ_UPDATES_RAW,PHASE_UPDATES_RAW,FREQ_TO_PHASE_RAW,PHASE_TO_FREQ_RAW,PHASE_DETECTOR_RAW,PHASE_IN_BAND_RAW,PHASE_OUT_BAND_RAW,LAST_TRANSITION_UPDATE_RAW,LAST_TRANSITION_RAW,STATUS_RAW,LAST_FREQ_UPDATE_RAW,LAST_PHASE_UPDATE_RAW,FRAME_WORDS_RAW,VERSION_RAW,MAGIC_RAW,PRODUCER_DEDUP_SKIPPED,PRODUCER_UNIQUE
DE5 [1-11.2],21,1789545201664,1789545202050,1,1,708,1560870,780435,1,65536,49,2,-4172,-4172,10959,0,423,49,50,100,100,780435,256,780435,48675,731760,36,35,731760,99429,632331,771557,258,1,771556,780435,30,1,1297101898,0,708,708,1560870,780435,1,65536,49,2,4294963124,4294963124,10959,0,423,49,50,100,100,780435,256,780435,48675,731760,36,35,731760,99429,632331,771557,258,1,771556,780435,30,1,1297101898,0,1
DE5 [1-11.2],23,1789545203455,1789545204221,1,1,710,1575324,787662,1,65536,42,2,5097,5097,11646,0,423,50,50,100,100,787662,256,787662,48675,738987,36,35,738987,100387,638600,771557,258,1,771556,787662,30,1,1297101898,0,710,710,1575324,787662,1,65536,42,2,5097,5097,11646,0,423,50,50,100,100,787662,256,787662,48675,738987,36,35,738987,100387,638600,771557,258,1,771556,787662,30,1,1297101898,0,1
DE5 [1-11.2],25,1789545205426,1789545205809,1,1,712,1589778,794889,1,65536,56,2,-4428,-4428,11000,0,423,43,42,100,100,794889,256,794889,48675,746214,36,35,746214,101387,644827,771557,258,1,771556,794889,30,1,1297101898,0,712,712,1589778,794889,1,65536,56,2,4294962868,4294962868,11000,0,423,43,42,100,100,794889,256,794889,48675,746214,36,35,746214,101387,644827,771557,258,1,771556,794889,30,1,1297101898,0,1
DE5 [1-11.2],27,1789545207105,1789545207876,1,1,714,1604230,802115,1,65536,56,2,-7182,-7182,10760,0,423,35,34,100,100,802115,256,802115,48675,753440,36,35,753440,102359,651081,771557,258,1,771556,802115,30,1,1297101898,0,714,714,1604230,802115,1,65536,56,2,4294960114,4294960114,10760,0,423,35,34,100,100,802115,256,802115,48675,753440,36,35,753440,102359,651081,771557,258,1,771556,802115,30,1,1297101898,0,1
DE5 [1-11.2],29,1789545209147,1789545209919,1,1,716,1618684,809342,1,65536,36,2,7279,7279,11650,0,423,50,50,100,100,809342,256,809342,49511,759831,37,36,759831,103255,656576,805185,258,1,805184,809342,30,1,1297101898,0,716,716,1618684,809342,1,65536,36,2,7279,7279,11650,0,423,50,50,100,100,809342,256,809342,49511,759831,37,36,759831,103255,656576,805185,258,1,805184,809342,30,1,1297101898,0,1
DE5 [1-11.2],31,1789545211238,1789545211619,1,1,718,1633138,816569,1,65536,45,2,125,125,11304,0,359,42,43,120,121,816569,256,816569,49511,767058,37,36,767058,104234,662824,805185,258,1,805184,816569,30,1,1297101898,0,718,718,1633138,816569,1,65536,45,2,125,125,11304,0,359,42,43,120,121,816569,256,816569,49511,767058,37,36,767058,104234,662824,805185,258,1,805184,816569,30,1,1297101898,0,1
DE5 [1-11.2],33,1789545212825,1789545213590,1,1,720,1647592,823796,1,65536,48,2,4023,4023,11571,0,423,50,50,100,100,823796,256,823796,49511,774285,37,36,774285,105193,669092,805185,258,1,805184,823796,30,1,1297101898,0,720,720,1647592,823796,1,65536,48,2,4023,4023,11571,0,423,50,50,100,100,823796,256,823796,49511,774285,37,36,774285,105193,669092,805185,258,1,805184,823796,30,1,1297101898,0,1
DE5 [1-11.2],35,1789545214925,1789545215307,1,1,722,1662046,831023,1,65536,46,2,8133,8133,11766,0,423,50,50,100,100,831023,256,831023,49511,781512,37,36,781512,106183,675329,805185,258,1,805184,831023,30,1,1297101898,0,722,722,1662046,831023,1,65536,46,2,8133,8133,11766,0,423,50,50,100,100,831023,256,831023,49511,781512,37,36,781512,106183,675329,805185,258,1,805184,831023,30,1,1297101898,0,1
DE5 [1-11.2],37,1789545216543,1789545217310,1,1,724,1676498,838249,1,65536,48,2,-5021,-5021,10947,0,423,49,50,100,100,838249,256,838249,49511,788738,37,36,788738,107166,681572,805185,258,1,805184,838249,30,1,1297101898,0,724,724,1676498,838249,1,65536,48,2,4294962275,4294962275,10947,0,423,49,50,100,100,838249,256,838249,49511,788738,37,36,788738,107166,681572,805185,258,1,805184,838249,30,1,1297101898,0,1
DE5 [1-11.2],39,1789545218615,1789545219389,1,1,726,1690952,845476,1,65536,46,2,-7820,-7820,10687,0,423,50,50,100,100,845476,256,845476,49511,795965,37,36,795965,108138,687827,805185,258,1,805184,845476,30,1,1297101898,0,726,726,1690952,845476,1,65536,46,2,4294959476,4294959476,10687,0,423,50,50,100,100,845476,256,845476,49511,795965,37,36,795965,108138,687827,805185,258,1,805184,845476,30,1,1297101898,0,1
DE5 [1-11.2],41,1789545220648,1789545221034,1,1,728,1705404,852702,1,65536,40,2,-6434,-6434,10648,0,423,50,50,100,100,852702,256,852702,50426,802276,38,37,802276,109023,693253,849288,258,1,849287,852702,30,1,1297101898,0,728,728,1705404,852702,1,65536,40,2,4294960862,4294960862,10648,0,423,50,50,100,100,852702,256,852702,50426,802276,38,37,802276,109023,693253,849288,258,1,849287,852702,30,1,1297101898,0,1
DE5 [1-11.2],43,1789545222334,1789545223102,1,1,730,1719860,859930,1,65536,56,2,-2503,-2503,11088,0,423,49,48,125,124,859930,256,859930,50426,809504,38,37,809504,110008,699496,849288,258,1,849287,859930,30,1,1297101898,0,730,730,1719860,859930,1,65536,56,2,4294964793,4294964793,11088,0,423,49,48,125,124,859930,256,859930,50426,809504,38,37,809504,110008,699496,849288,258,1,849287,859930,30,1,1297101898,0,1
